700,0.27048,0.3537,0.22887
701,0.2698,0.35282,0.22829
702,0.26913,0.35193,0.22772
703,0.26927,0.35212,0.22784
704,0.26941,0.35231,0.22796
705,0.27099,0.35437,0.2293
706,0.27257,0.35644,0.23064
707,0.27279,0.35672,0.23082
708,0.273,0.357,0.231
709,0.27365,0.35785,0.23155
710,0.2743,0.3587,0.2321
711,0.27434,0.35875,0.23213
712,0.27438,0.3588,0.23217
713,0.27485,0.35941,0.23256
714,0.27531,0.36003,0.23296
715,0.27607,0.36101,0.2336
716,0.27682,0.362,0.23423
717,0.27834,0.36399,0.23552
718,0.27986,0.36598,0.23681
719,0.28012,0.36632,0.23703
720,0.28038,0.36666,0.23725
721,0.28065,0.367,0.23747
722,0.28092,0.36735,0.2377
723,0.28199,0.36876,0.23861
724,0.28306,0.37016,0.23951
725,0.28365,0.37093,0.24001
726,0.28425,0.37171,0.24052
727,0.28509,0.37281,0.24123
728,0.28593,0.37392,0.24195
729,0.28657,0.37475,0.24248
730,0.28721,0.37558,0.24302
731,0.28719,0.37556,0.24301
732,0.28717,0.37553,0.24299
733,0.28822,0.37691,0.24388
734,0.28928,0.37828,0.24477
735,0.28961,0.37873,0.24506
736,0.28995,0.37917,0.24534
737,0.2917,0.38145,0.24682
738,0.29345,0.38374,0.2483
739,0.29261,0.38264,0.24759
740,0.29177,0.38155,0.24688
741,0.29397,0.38442,0.24874
742,0.29617,0.38729,0.2506
743,0.29494,0.3857,0.24957
744,0.29372,0.3841,0.24853
745,0.29522,0.38605,0.2498
746,0.29671,0.38801,0.25106
747,0.29726,0.38873,0.25153
748,0.29782,0.38945,0.252
749,0.29862,0.3905,0.25268
750,0.29942,0.39154,0.25335
751,0.2991,0.39113,0.25308
752,0.29878,0.39071,0.25281
753,0.29927,0.39136,0.25323
754,0.29977,0.392,0.25365
755,0.30005,0.39237,0.25389
756,0.30033,0.39273,0.25412
757,0.29994,0.39223,0.2538
758,0.29956,0.39173,0.25347
759,0.30228,0.39529,0.25578
760,0.30501,0.39885,0.25808
761,0.30397,0.3975,0.25721
762,0.30294,0.39615,0.25633
763,0.30603,0.4002,0.25895
764,0.30913,0.40424,0.26157
765,0.30821,0.40304,0.26079
766,0.30729,0.40185,0.26002
767,0.30788,0.40261,0.26051
768,0.30846,0.40338,0.26101
769,0.30761,0.40225,0.26028
770,0.30675,0.40113,0.25956
771,0.30801,0.40278,0.26062
772,0.30927,0.40443,0.26169
773,0.31006,0.40547,0.26236
774,0.31086,0.4065,0.26303
775,0.31054,0.4061,0.26277
776,0.31023,0.40569,0.2625
777,0.31409,0.41073,0.26577
778,0.31794,0.41577,0.26903
779,0.31569,0.41283,0.26712
780,0.31344,0.40989,0.26522
781,0.31493,0.41183,0.26648
782,0.31642,0.41378,0.26774
783,0.31649,0.41387,0.2678
784,0.31656,0.41397,0.26786
785,0.31906,0.41723,0.26997
786,0.32155,0.42049,0.27209
787,0.3192,0.41742,0.27009
788,0.31685,0.41434,0.2681
789,0.31735,0.415,0.26853
790,0.31785,0.41565,0.26895
791,0.32047,0.41908,0.27117
792,0.32309,0.4225,0.27338
793,0.32131,0.42018,0.27188
794,0.31954,0.41786,0.27038
795,0.32142,0.42032,0.27197
796,0.3233,0.42277,0.27356
797,0.32349,0.42303,0.27372
798,0.32369,0.42328,0.27389
799,0.32362,0.42319,0.27383
800,0.32354,0.4231,0.27377
801,0.32608,0.42641,0.27591
802,0.32861,0.42973,0.27806
803,0.32839,0.42944,0.27787
804,0.32817,0.42915,0.27768
805,0.32784,0.42871,0.2774
806,0.32751,0.42828,0.27712
807,0.32927,0.43058,0.27861
808,0.33103,0.43289,0.2801
809,0.33056,0.43228,0.27971
810,0.3301,0.43166,0.27931
811,0.33117,0.43307,0.28022
812,0.33224,0.43447,0.28113
813,0.33171,0.43378,0.28068
814,0.33119,0.43309,0.28024
815,0.3314,0.43336,0.28041
816,0.3316,0.43364,0.28059
817,0.33234,0.4346,0.28121
818,0.33307,0.43556,0.28183
819,0.3338,0.43651,0.28245
820,0.33453,0.43746,0.28306
821,0.33443,0.43733,0.28298
822,0.33433,0.43721,0.2829
823,0.33591,0.43926,0.28423
824,0.33748,0.44132,0.28556
825,0.33904,0.44336,0.28688
826,0.3406,0.4454,0.2882
827,0.33958,0.44407,0.28734
828,0.33856,0.44273,0.28647
829,0.34011,0.44475,0.28778
830,0.34165,0.44678,0.28909
831,0.34077,0.44562,0.28834
832,0.33989,0.44447,0.2876
833,0.342,0.44724,0.28939
834,0.34412,0.45001,0.29118
835,0.34209,0.44736,0.28947
836,0.34007,0.4447,0.28775
837,0.33896,0.44326,0.28681
838,0.33786,0.44181,0.28588
839,0.34191,0.44711,0.28931
840,0.34596,0.4524,0.29273
841,0.34531,0.45155,0.29218
842,0.34466,0.4507,0.29163
843,0.34549,0.45179,0.29234
844,0.34632,0.45288,0.29304
845,0.34533,0.45158,0.2922
846,0.34433,0.45028,0.29136
847,0.3451,0.45129,0.29201
848,0.34588,0.4523,0.29267
849,0.3454,0.45167,0.29226
850,0.34492,0.45104,0.29185
851,0.34355,0.44926,0.2907
852,0.34219,0.44747,0.28954
853,0.34562,0.45196,0.29245
854,0.34905,0.45645,0.29535
855,0.34877,0.45608,0.29511
856,0.34849,0.45572,0.29488
857,0.34872,0.45602,0.29507
858,0.34895,0.45631,0.29526
859,0.35051,0.45835,0.29658
860,0.35207,0.46039,0.2979
861,0.35034,0.45814,0.29644
862,0.34862,0.45589,0.29499
863,0.34716,0.45398,0.29375
864,0.3457,0.45206,0.29251
865,0.3493,0.45677,0.29556
866,0.3529,0.46148,0.29861
867,0.3538,0.46265,0.29937
868,0.35469,0.46383,0.30012
869,0.35157,0.45974,0.29748
870,0.34844,0.45565,0.29483
871,0.34936,0.45685,0.29561
872,0.35027,0.45805,0.29638
873,0.35026,0.45803,0.29637
874,0.35025,0.45801,0.29636
875,0.34829,0.45546,0.29471
876,0.34633,0.4529,0.29305
877,0.35175,0.45998,0.29763
878,0.35716,0.46706,0.30221
879,0.355,0.46423,0.30038
880,0.35283,0.4614,0.29855
881,0.35283,0.4614,0.29855
882,0.35283,0.4614,0.29855
883,0.35775,0.46782,0.30271
884,0.36266,0.47425,0.30687
885,0.35803,0.4682,0.30295
886,0.3534,0.46214,0.29904
887,0.35214,0.46049,0.29796
888,0.35087,0.45883,0.29689
889,0.35236,0.46078,0.29815
890,0.35385,0.46272,0.29941
891,0.35591,0.46542,0.30115
892,0.35797,0.46811,0.3029
893,0.3527,0.46122,0.29844
894,0.34742,0.45432,0.29397
895,0.3499,0.45755,0.29607
896,0.35237,0.46079,0.29816
897,0.35064,0.45853,0.2967
898,0.34892,0.45628,0.29524
899,0.34957,0.45713,0.29579
900,0.35022,0.45798,0.29634
901,0.2752,0.2111,0.1875
902,0.2754,0.2112,0.1876
903,0.2756,0.2114,0.1877
904,0.2758,0.2115,0.1879
905,0.276,0.2117,0.188
906,0.2762,0.2118,0.1881
907,0.2764,0.212,0.1882
908,0.2766,0.2121,0.1884
909,0.2768,0.2123,0.1885
910,0.277,0.2125,0.1887
911,0.2772,0.2126,0.1888
912,0.2775,0.2128,0.189
913,0.2778,0.2131,0.1892
914,0.2781,0.2133,0.1894
915,0.2784,0.2135,0.1896
916,0.2787,0.2138,0.1898
917,0.279,0.214,0.1901
918,0.2793,0.2143,0.1903
919,0.2797,0.2145,0.1905
920,0.28,0.2148,0.1907
921,0.2803,0.215,0.191
922,0.2807,0.2153,0.1912
923,0.281,0.2155,0.1914
924,0.2813,0.2158,0.1916
925,0.2816,0.216,0.1918
926,0.2819,0.2162,0.192
927,0.2822,0.2165,0.1922
928,0.2825,0.2167,0.1924
929,0.2827,0.2169,0.1926
930,0.283,0.2171,0.1928
931,0.2832,0.2173,0.1929
932,0.2835,0.2174,0.1931
933,0.2837,0.2176,0.1932
934,0.2839,0.2178,0.1934
935,0.2841,0.2179,0.1935
936,0.2843,0.2181,0.1936
937,0.2845,0.2182,0.1937
938,0.2846,0.2183,0.1939
939,0.2848,0.2185,0.194
940,0.285,0.2186,0.1941
941,0.2852,0.2187,0.1942
942,0.2854,0.2189,0.1943
943,0.2855,0.219,0.1944
944,0.2857,0.2192,0.1946
945,0.2859,0.2193,0.1947
946,0.2861,0.2195,0.1948
947,0.2863,0.2196,0.195
948,0.2865,0.2198,0.1951
949,0.2868,0.22,0.1953
950,0.287,0.2201,0.1954
951,0.2873,0.2203,0.1956
952,0.2875,0.2205,0.1957
953,0.2878,0.2207,0.1959
954,0.2881,0.221,0.1961
955,0.2884,0.2212,0.1963
956,0.2887,0.2214,0.1965
957,0.289,0.2217,0.1967
958,0.2893,0.2219,0.1969
959,0.2897,0.2222,0.1971
960,0.29,0.2224,0.1973
961,0.2903,0.2227,0.1976
962,0.2907,0.223,0.1978
963,0.291,0.2232,0.198
964,0.2914,0.2235,0.1983
965,0.2917,0.2237,0.1985
966,0.292,0.224,0.1987
967,0.2923,0.2242,0.1989
968,0.2926,0.2244,0.1991
969,0.2928,0.2246,0.1992
970,0.293,0.2247,0.1994
971,0.2932,0.2249,0.1995
972,0.2933,0.2249,0.1996
973,0.2934,0.225,0.1996
974,0.2934,0.2251,0.1997
975,0.2935,0.2251,0.1997
976,0.2936,0.2252,0.1998
977,0.2936,0.2252,0.1998
978,0.2937,0.2253,0.1999
979,0.2939,0.2254,0.2
980,0.294,0.2255,0.2001
981,0.2942,0.2257,0.2002
982,0.2944,0.2258,0.2004
983,0.2947,0.2261,0.2006
984,0.295,0.2263,0.2008
985,0.2953,0.2265,0.201
986,0.2956,0.2268,0.2012
987,0.2959,0.2271,0.2015
988,0.2963,0.2273,0.2017
989,0.2966,0.2276,0.202
990,0.297,0.2279,0.2022
991,0.2973,0.2282,0.2025
992,0.2977,0.2284,0.2027
993,0.298,0.2287,0.203
994,0.2983,0.229,0.2032
995,0.2987,0.2292,0.2034
996,0.299,0.2295,0.2037
997,0.2992,0.2297,0.2039
998,0.2995,0.2299,0.2041
999,0.2998,0.2301,0.2043
1000,0.3,0.2303,0.2044
1001,0.3002,0.2305,0.2046
1002,0.3004,0.2306,0.2048
1003,0.3006,0.2308,0.2049
1004,0.3008,0.2309,0.205
1005,0.301,0.2311,0.2052
1006,0.3012,0.2312,0.2053
1007,0.3013,0.2314,0.2055
1008,0.3015,0.2316,0.2056
1009,0.3018,0.2317,0.2058
1010,0.302,0.2319,0.206
1011,0.3023,0.2321,0.2062
1012,0.3025,0.2324,0.2064
1013,0.3028,0.2326,0.2066
1014,0.3031,0.2328,0.2068
1015,0.3035,0.2331,0.207
1016,0.3038,0.2334,0.2073
1017,0.3041,0.2336,0.2075
1018,0.3044,0.2339,0.2078
1019,0.3047,0.2341,0.208
1020,0.305,0.2343,0.2082
1021,0.3053,0.2346,0.2084
1022,0.3055,0.2348,0.2086
1023,0.3058,0.235,0.2088
1024,0.306,0.2351,0.2089
1025,0.3062,0.2353,0.2091
1026,0.3064,0.2355,0.2092
1027,0.3066,0.2356,0.2094
1028,0.3067,0.2358,0.2095
1029,0.3069,0.2359,0.2096
1030,0.307,0.236,0.2097
1031,0.3071,0.2361,0.2098
1032,0.3072,0.2362,0.2099
1033,0.3073,0.2363,0.21
1034,0.3074,0.2363,0.2101
1035,0.3075,0.2364,0.2101
1036,0.3076,0.2365,0.2102
1037,0.3077,0.2366,0.2103
1038,0.3078,0.2366,0.2103
1039,0.3079,0.2367,0.2104
1040,0.308,0.2368,0.2105
1041,0.3081,0.2369,0.2106
1042,0.3083,0.237,0.2107
1043,0.3084,0.2371,0.2108
1044,0.3086,0.2373,0.2109
1045,0.3088,0.2374,0.2111
1046,0.309,0.2376,0.2112
1047,0.3092,0.2378,0.2114
1048,0.3094,0.238,0.2116
1049,0.3097,0.2382,0.2118
1050,0.31,0.2384,0.212
1051,0.3103,0.2387,0.2122
1052,0.3107,0.239,0.2125
1053,0.311,0.2392,0.2128
1054,0.3114,0.2396,0.213
1055,0.3118,0.2399,0.2133
1056,0.3122,0.2402,0.2136
1057,0.3127,0.2406,0.2139
1058,0.3131,0.2409,0.2143
1059,0.3136,0.2413,0.2146
1060,0.314,0.2416,0.2149
1061,0.3144,0.242,0.2152
1062,0.3149,0.2423,0.2156
1063,0.3153,0.2427,0.2159
1064,0.3158,0.243,0.2162
1065,0.3162,0.2434,0.2165
1066,0.3166,0.2437,0.2168
1067,0.317,0.244,0.2171
1068,0.3174,0.2443,0.2174
1069,0.3177,0.2446,0.2176
1070,0.318,0.2448,0.2178
1071,0.3183,0.2451,0.218
1072,0.3185,0.2453,0.2182
1073,0.3188,0.2455,0.2184
1074,0.319,0.2456,0.2186
1075,0.3191,0.2458,0.2187
1076,0.3193,0.2459,0.2188
1077,0.3195,0.2461,0.219
1078,0.3197,0.2462,0.2191
1079,0.3198,0.2463,0.2192
1080,0.32,0.2465,0.2194
1081,0.3202,0.2466,0.2195
1082,0.3204,0.2468,0.2196
1083,0.3206,0.247,0.2198
1084,0.3208,0.2471,0.2199
1085,0.321,0.2473,0.2201
1086,0.3212,0.2475,0.2202
1087,0.3214,0.2476,0.2204
1088,0.3216,0.2478,0.2206
1089,0.3218,0.248,0.2207
1090,0.322,0.2481,0.2209
1091,0.3222,0.2483,0.221
1092,0.3224,0.2484,0.2211
1093,0.3226,0.2486,0.2213
1094,0.3228,0.2488,0.2214
1095,0.323,0.2489,0.2216
1096,0.3232,0.2491,0.2217
1097,0.3234,0.2492,0.2218
1098,0.3236,0.2494,0.222
1099,0.3238,0.2495,0.2221
1100,0.324,0.2497,0.2223
1101,0.3242,0.2499,0.2224
1102,0.3244,0.25,0.2225
1103,0.3246,0.2502,0.2227
1104,0.3248,0.2503,0.2228
1105,0.325,0.2505,0.223
1106,0.3252,0.2507,0.2231
1107,0.3254,0.2508,0.2233
1108,0.3256,0.251,0.2234
1109,0.3258,0.2511,0.2235
1110,0.326,0.2513,0.2237
1111,0.3262,0.2514,0.2238
1112,0.3264,0.2516,0.2239
1113,0.3265,0.2517,0.224
1114,0.3267,0.2518,0.2242
1115,0.3269,0.252,0.2243
1116,0.3271,0.2521,0.2244
1117,0.3273,0.2523,0.2246
1118,0.3275,0.2525,0.2247
1119,0.3278,0.2527,0.2249
1120,0.328,0.2529,0.2251
1121,0.3283,0.2531,0.2253
1122,0.3286,0.2533,0.2255
1123,0.3289,0.2535,0.2257
1124,0.3292,0.2538,0.2259
1125,0.3295,0.254,0.2261
1126,0.3298,0.2543,0.2264
1127,0.3301,0.2546,0.2266
1128,0.3304,0.2548,0.2268
1129,0.3307,0.255,0.227
1130,0.331,0.2553,0.2272
1131,0.3313,0.2555,0.2274
1132,0.3315,0.2557,0.2275
1133,0.3318,0.2558,0.2277
1134,0.332,0.256,0.2278
1135,0.3322,0.2561,0.2279
1136,0.3324,0.2563,0.228
1137,0.3326,0.2564,0.2281
1138,0.3327,0.2565,0.2281
1139,0.3329,0.2566,0.2282
1140,0.333,0.2567,0.2282
1141,0.3331,0.2567,0.2283
1142,0.3332,0.2568,0.2283
1143,0.3333,0.2568,0.2283
1144,0.3334,0.2569,0.2283
1145,0.3335,0.2569,0.2283
1146,0.3336,0.257,0.2283
1147,0.3337,0.257,0.2282
1148,0.3338,0.257,0.2282
1149,0.3339,0.2571,0.2282
1150,0.334,0.2571,0.2283
1151,0.3341,0.2572,0.2283
1152,0.3342,0.2573,0.2283
1153,0.3344,0.2574,0.2284
1154,0.3345,0.2575,0.2284
1155,0.3347,0.2576,0.2285
1156,0.3349,0.2577,0.2287
1157,0.3351,0.2579,0.2288
1158,0.3354,0.2581,0.229
1159,0.3357,0.2583,0.2291
1160,0.336,0.2586,0.2294
1161,0.3364,0.2588,0.2296
1162,0.3368,0.2591,0.2299
1163,0.3372,0.2595,0.2302
1164,0.3376,0.2598,0.2305
1165,0.338,0.2602,0.2308
1166,0.3385,0.2605,0.2311
1167,0.3389,0.2608,0.2314
1168,0.3393,0.2612,0.2317
1169,0.3397,0.2615,0.232
1170,0.34,0.2617,0.2322
1171,0.3403,0.262,0.2324
1172,0.3406,0.2622,0.2326
1173,0.3408,0.2624,0.2328
1174,0.341,0.2625,0.2329
1175,0.3412,0.2627,0.2331
1176,0.3413,0.2628,0.2332
1177,0.3415,0.263,0.2333
1178,0.3417,0.2631,0.2334
1179,0.3418,0.2632,0.2336
1180,0.342,0.2634,0.2337
1181,0.3422,0.2635,0.2338
1182,0.3424,0.2637,0.234
1183,0.3426,0.2639,0.2341
1184,0.3428,0.2641,0.2343
1185,0.343,0.2642,0.2345
1186,0.3432,0.2644,0.2346
1187,0.3435,0.2646,0.2348
1188,0.3436,0.2648,0.2349
1189,0.3438,0.2649,0.2351
1190,0.344,0.265,0.2352
1191,0.3441,0.2652,0.2353
1192,0.3443,0.2653,0.2354
1193,0.3444,0.2654,0.2355
1194,0.3445,0.2655,0.2356
1195,0.3446,0.2655,0.2357
1196,0.3447,0.2656,0.2357
1197,0.3447,0.2657,0.2358
1198,0.3448,0.2657,0.2359
1199,0.3449,0.2658,0.2359
1200,0.345,0.2659,0.236
1201,0.3451,0.266,0.236
1202,0.3452,0.266,0.2361
1203,0.3453,0.2661,0.2362
1204,0.3454,0.2662,0.2363
1205,0.3455,0.2663,0.2364
1206,0.3456,0.2664,0.2364
1207,0.3457,0.2665,0.2365
1208,0.3458,0.2665,0.2366
1209,0.3459,0.2666,0.2367
1210,0.346,0.2667,0.2367
1211,0.3461,0.2668,0.2368
1212,0.3461,0.2668,0.2368
1213,0.3462,0.2669,0.2369
1214,0.3463,0.2669,0.237
1215,0.3464,0.267,0.237
1216,0.3464,0.2671,0.2371
1217,0.3466,0.2672,0.2372
